Layer,Count,Group,Metric
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,8.5,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.5,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.5,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,11.5,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,14.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.5,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.5,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,14.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.5,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.5,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,8.5,MCC Cre -,Count
Proximal,12.5,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.5,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,6.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,14.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.5,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,8.5,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,7.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.5,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,14.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.5,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.5,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.5,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,7.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,8.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,11.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,13.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,7.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,12.0,MCC Cre -,Count
Proximal,9.5,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,10.0,MCC Cre -,Count
Proximal,9.0,MCC Cre -,Count
