Layer,Count,Group,Metric
Distal,23.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.5,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,26.5,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,20.5,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,18.5,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,21.5,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,20.5,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,20.5,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.5,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,23.5,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,23.5,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.5,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,27.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,27.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,21.5,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,19.5,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.5,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,20.5,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,27.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,21.5,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.5,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,26.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,18.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,25.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,19.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,24.0,MCC Cre +,Count
Distal,20.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,24.5,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,21.0,MCC Cre +,Count
Distal,22.0,MCC Cre +,Count
Distal,23.0,MCC Cre +,Count
